  50  -98   1 2021  109
  40   12   1 2021  111
  40  -98   1 2021  113
  40   12   1 2021  114
  40   12   2 2021  115
-100 -100   2 2021  116
  40   12   1 2021  117
  14   12   2 2021  118
  40   12   2 2021  119
  40   12   3 2021  120
-100 -100   2 2021  121
-100   12   3 2021  122
  40   12   3 2021  123
  40   12   2 2021  124
  40   12   2 2021  125
-100 -100 -97 2021  126
  50   12   1 2021  127
  40 -100   2 2021  128
-100 -100   2 2021  130
-100 -100   2 2021  131
   9   11   1 2021  132
-100 -100   2 2021  135
-100 -100   2 2021  136
  40   12   3 2021  137
  36   12   2 2021  138
  50   12   2 2021  139
  40    5   2 2021  140
  40    3   3 2021  142
  40   12   2 2021  143
  40   12   1 2021  144
-100   12   2 2021  145
  15   12   2 2021  146
  40   12   2 2021  147
-100   12   2 2021  148
-100 -100   2 2021  149
-100 -100   2 2021  150
-100   12   3 2021  151
  40   12   3 2021  152
  24   12   1 2021  153
  40   12   2 2021  154
  50  -98   2 2021  155
-100 -100   3 2021  156
-100 -100   1 2021  158
-100    2   2 2021  159
  40   12   2 2021  160
  40   12   3 2021  161
-100 -100   1 2021  162
-100 -100   3 2021  163
-100 -100   3 2021  164
-100   10   2 2021  165
-100   12   3 2021  166
  50  -98   2 2021  167
  40   12   2 2021  168
-100   12   2 2021  169
  39    9   2 2021  170
  60 -100   2 2021  171
-100   12   2 2021  172
-100 -100   2 2021  173
  40    1   1 2021  174
 -98   12   2 2021  175
-100 -100   1 2021  176
-100 -100   1 2021  177
  40   12   2 2021  179
   8   12   2 2021  181
-100 -100   2 2021  182
  40   12   3 2021  183
 -97  -98   1 2021  184
-100  -98   2 2021  185
  45   12   2 2021  187
  40 -100   2 2021  188
-100   11   2 2021  189
-100 -100   3 2021  190
  62   12   3 2021  192
  40   12   2 2021  194
  40   12   1 2021  195
-100    3   2 2021  196
-100  -90   3 2021  198
  40   12   2 2021  199
-100 -100   2 2021  201
-100 -100   2 2021  202
  39   12   2 2021  203
-100 -100   3 2021  205
  40   10   2 2021  206
-100 -100   3 2021  207
-100 -100   2 2021  208
-100   12   1 2021  209
-100   10   3 2021  210
  46   12   2 2021  211
  40   12   3 2021  213
  30   11   2 2021  214
-100 -100   3 2021  215
-100   12 -97 2021  216
  40   12   2 2021  217
-100 -100   1 2021  218
  16  -98   2 2021  219
  40   12   3 2021  220
-100   12   3 2021  221
  40   12   3 2021  222
-100    2   2 2021  223
  40   12   2 2021  224
  32 -100   1 2021  225
  50   12   3 2021  226
-100 -100   3 2021  227
-100 -100   3 2021  229
-100    4   1 2021  230
-100 -100   2 2021  231
  40    2   3 2021  232
-100   12   3 2021  233
-100 -100 -97 2021  234
  64   11   2 2021  235
-100   12   1 2021  236
  40   12   3 2021  237
  40    2   2 2021  238
-100   12   3 2021  239
-100 -100   1 2021  240
  40   12   2 2021  241
  42   12   3 2021  242
-100 -100   1 2021  243
  40   12   2 2021  244
-100 -100   2 2021  245
-100   12   2 2021  246
-100 -100   2 2021  247
-100 -100   3 2021  248
-100    9   2 2021  250
  40   12   3 2021  253
  40   12   2 2021  254
  40   12   2 2021  255
  40  -90   1 2021  256
  25   12   2 2021  257
-100 -100   1 2021  258
  40   12   2 2021  259
  25   10   2 2021  260
-100   12   2 2021  261
  60   12   1 2021  262
-100 -100   3 2021  263
-100 -100   3 2021  264
  45   12   2 2021  265
  40  -98   2 2021  266
-100 -100   3 2021  267
  35   12   2 2021  268
-100 -100   2 2021  269
-100 -100   3 2021  270
  32   12   2 2021  271
  40   12   3 2021  272
   5   11   2 2021  273
  35   12   2 2021  274
  89 -100   3 2021  275
  50   12   2 2021  276
  50 -100   1 2021  277
-100 -100   1 2021  278
-100 -100   2 2021  279
-100    7   2 2021  280
  40   12   3 2021  281
-100 -100   2 2021  282
  40   12   2 2021  284
  50   12   2 2021  285
-100   12   3 2021  286
  45   12   3 2021  287
  40   12   2 2021  288
  24   11   3 2021  289
-100   12   2 2021  291
-100    8   2 2021  292
-100 -100   2 2021  293
  40   12   1 2021  294
  48   11   2 2021  296
-100 -100   2 2021  297
-100   10   3 2021  298
  59   12   2 2021  299
  45   12   2 2021  300
  48   12   3 2021  301
-100 -100   3 2021  302
-100 -100   3 2021  303
  40   12   2 2021  304
  40   12   3 2021  305
-100 -100   1 2021  306
  40   12   3 2021  307
-100 -100   2 2021  308
  57   12   2 2021  309
-100 -100   2 2021  310
  40   12   1 2021  312
-100   12   1 2021  313
  34   12   2 2021  314
  10   11   2 2021  315
  10    9   1 2021  316
   8   12   2 2021  317
  38   12   2 2021  318
-100   12   2 2021  320
  45   12   2 2021  321
   0    5   1 2021  322
-100 -100   2 2021  323
  89   12   1 2021  324
  28 -100   2 2021  325
  40   12   3 2021  326
  40   12   2 2021  327
  40   12   2 2021  328
  16    7   3 2021  329
-100   12   2 2021  330
  40   12   2 2021  331
-100   12   2 2021  332
  40   12   1 2021  333
-100 -100   1 2021  334
  40   12   1 2021  335
  40    9   3 2021  336
  32   10   2 2021  337
-100 -100   2 2021  338
  40   12   2 2021  339
-100    1   2 2021  340
-100 -100   3 2021  341
 -99    9   2 2021  342
-100 -100   2 2021  343
  30   12   2 2021  344
  48   12   2 2021  345
-100   12   1 2021  346
-100    4   2 2021  348
-100 -100   3 2021  349
-100 -100   2 2021  350
-100 -100   2 2021  351
-100 -100   3 2021  352
-100 -100   2 2021  353
-100 -100   1 2021  354
  55   12   1 2021  356
  40   12   2 2021  357
  40  -97   2 2021  358
  55   12   1 2021  359
-100    3   3 2021  360
  45   12   2 2021  361
   9   12   3 2021  362
-100 -100   3 2021  363
  40   11   3 2021  364
-100   12 -97 2021  365
  45   12   1 2021  366
-100 -100   2 2021  367
  40   12   2 2021  368
-100 -100   3 2021  369
  24    8   3 2021  370
  50   12   3 2021  371
-100 -100   2 2021  372
-100   12   2 2021  373
-100 -100   3 2021  374
-100 -100   2 2021  375
  25 -100   2 2021  376
  60    8   3 2021  377
  50   12   1 2021  378
  40   12   2 2021  379
-100   12   3 2021  380
  40   12   3 2021  381
-100 -100   2 2021  383
  70   12   1 2021  384
  35   12   1 2021  385
  40   12   2 2021  386
 -99  -90   3 2021  387
-100 -100   1 2021  388
  36   12   2 2021  389
  40   12   1 2021  390
  70   12   2 2021  391
  30  -98   2 2021  392
-100 -100   3 2021  393
  50   12   3 2021  395
-100   12   2 2021  396
-100 -100   3 2021  397
  36   12   2 2021  398
  40   12   2 2021  399
-100    2   2 2021  400
-100    5   2 2021  401
-100   10   3 2021  402
-100  -90   2 2021  403
 -99   11   3 2021  404
  45   12   2 2021  405
  18   11   2 2021  406
-100   12   3 2021  407
  40   12   2 2021  408
  40   12   2 2021  409
-100 -100   2 2021  410
  30    9   2 2021  411
  40  -97   1 2021  412
-100    8   2 2021  413
-100 -100   2 2021  414
-100 -100   2 2021  415
-100    2   3 2021  416
  40 -100   2 2021  417
  15   12   2 2021  418
  40   12   1 2021  419
  24   12   3 2021  420
  45   12   1 2021  422
-100 -100   2 2021  423
  38   12   3 2021  424
  33 -100 -97 2021  425
-100 -100   2 2021  427
-100 -100   2 2021  428
-100 -100   1 2021  430
  40   12   1 2021  431
-100    9   3 2021  432
  40   12   2 2021  433
-100 -100   2 2021  434
-100 -100   2 2021  435
-100   12   2 2021  436
  29   12   2 2021  437
  40  -97   2 2021  438
-100  -97   2 2021  439
-100 -100   2 2021  440
  45   12   2 2021  441
  35   12   3 2021  443
  80 -100   1 2021  444
-100 -100   1 2021  445
  62   12   1 2021  446
  40   12   2 2021  447
-100 -100   2 2021  448
  60   12   2 2021  449
  30   12   2 2021  450
-100   12   1 2021  451
-100 -100   2 2021  452
-100   12   1 2021  453
  40   12   2 2021  454
-100  -98   3 2021  455
-100   12   2 2021  456
  40   12   2 2021  457
  50   12   2 2021  458
  35   12   2 2021  459
-100 -100   2 2021  460
  40    4   2 2021  461
  20   12   1 2021  462
-100 -100   3 2021  463
  40   12   2 2021  464
  45   12   2 2021  465
-100 -100   2 2021  466
  40 -100   2 2021  467
-100   12   2 2021  468
  48   12   3 2021  469
   0 -100   2 2021  470
-100 -100   2 2021  472
  40   12   1 2021  473
  40   12   2 2021  474
  38   12   3 2021  475
-100 -100   3 2021  476
  20 -100   2 2021  477
  40   12   2 2021  478
  40   12   2 2021  480
   6   12   2 2021  481
-100    1   3 2021  482
-100 -100   2 2021  483
  40   12   2 2021  484
  15    9   3 2021  485
-100 -100   2 2021  486
  89    8   2 2021  487
  33   12   2 2021  488
-100 -100   2 2021  490
  40   12   2 2021  491
-100 -100   2 2021  492
-100   12   3 2021  493
  40   12   1 2021  494
-100 -100   2 2021  495
  52 -100   2 2021  496
  37   12   3 2021  497
  25   12   3 2021  498
-100   12   3 2021  499
-100   12   2 2021  500
  42   12   2 2021  501
   5   10   2 2021  502
  40   12   3 2021  503
-100  -98   2 2021  504
  40   12   2 2021  505
-100   12   2 2021  506
-100 -100   1 2021  507
-100   12   1 2021  508
  35   12   2 2021  509
  40   12   2 2021  510
-100 -100   3 2021  511
 -99   12   3 2021  512
-100 -100   2 2021  513
  37  -97   2 2021  514
-100 -100   3 2021  515
-100 -100   3 2021  516
-100 -100   2 2021  517
-100 -100   2 2021  518
-100    1   2 2021  520
  37 -100   2 2021  523
-100   12   1 2021  524
-100 -100   1 2021  525
  43   12   2 2021  526
  20   12   2 2021  527
  40  -98   2 2021  528
  35    9   2 2021  529
-100 -100   2 2021  530
  10   12   3 2021  531
-100   12   3 2021  532
-100 -100   3 2021  533
-100    8   2 2021  534
  40  -98   2 2021  535
-100 -100   2 2021  536
-100 -100   2 2021  537
  40    9   3 2021  538
  40   11   2 2021  539
  40   12   2 2021  540
  50   12   3 2021  541
-100 -100   1 2021  542
-100  -98   2 2021  543
  32   12   2 2021  544
-100    9   3 2021  545
-100 -100   2 2021  546
-100 -100   1 2021  547
-100    7   2 2021  548
-100    9   2 2021  549
  50   12   2 2021  550
  48   12   2 2021  551
-100 -100   2 2021  552
  48   12   2 2021  553
-100 -100   2 2021  554
-100 -100   2 2021  555
   2   12   3 2021  556
  40   12   1 2021  557
-100   11   2 2021  558
-100   12   2 2021  559
-100 -100   3 2021  560
  40   12   3 2021  561
-100  -98   3 2021  562
-100   12   2 2021  563
-100   10   2 2021  564
  60   12   2 2021  565
  40   12   2 2021  566
  40   12   3 2021  567
  36   12   2 2021  568
-100 -100   1 2021  569
  50   11   2 2021  571
-100 -100   1 2021  572
-100 -100   2 2021  573
-100    7   2 2021  574
  15    7   3 2021  575
-100 -100   2 2021  576
-100   12   2 2021  577
-100    2   3 2021  581
-100    5   2 2021  582
  50    3   2 2021  583
  40   12   1 2021  584
-100    8   2 2021  585
  40   12   2 2021  586
  40   12   1 2021  587
-100 -100   3 2021  588
  40   12   2 2021  589
-100    7   3 2021  590
  56   12   2 2021  591
  44   11   3 2021  593
-100 -100   2 2021  594
-100 -100   1 2021  595
-100 -100   1 2021  596
-100 -100   2 2021  598
  40    6   1 2021  599
  45  -90   1 2021  600
-100 -100   2 2021  601
  45   12   2 2021  602
-100   12   2 2021  603
-100 -100   3 2021  604
-100   12   1 2021  605
  40   12   3 2021  606
  45   12   2 2021  610
-100 -100   1 2021  611
-100 -100   1 2021  612
-100 -100   2 2021  613
  30   12   2 2021  614
  45   12   2 2021  615
-100 -100   2 2021  616
-100    1   2 2021  617
  60   12   3 2021  618
  48   12   3 2021  619
  40  -98   3 2021  620
-100 -100   3 2021  621
-100    9   3 2021  622
  40  -98 -97 2021  623
  40  -97   1 2021  624
  40   12   2 2021  625
  75   10   1 2021  626
-100 -100   2 2021  627
-100    9   3 2021  628
  20   12   1 2021  629
  20   10   2 2021  630
-100 -100   2 2021  631
  40   12   3 2021  632
  45  -98   3 2021  633
-100 -100   3 2021  634
-100 -100   2 2021  635
  45   12   2 2021  636
  50   12   2 2021  637
-100   10   2 2021  638
  40   10   2 2021  639
  36   12   3 2021  640
  80   12   2 2021  641
-100 -100   2 2021  642
  40   10   2 2021  643
-100   12   2 2021  644
  45  -98   3 2021  645
-100 -100   3 2021  646
-100 -100   2 2021  647
  37   11   2 2021  648
  30    9   2 2021  649
  50   12   3 2021  650
-100    2   2 2021  651
-100 -100   2 2021  652
  40   12   2 2021  653
-100 -100   2 2021  654
-100 -100   1 2021  655
-100 -100   1 2021  656
  40   12   1 2021  657
  45   12   3 2021  658
-100 -100   1 2021  659
-100 -100   2 2021  660
  40   12   1 2021  661
-100 -100   3 2021  662
  50    9   2 2021  663
  40   12   2 2021  664
  40   12   1 2021  665
-100   12   1 2021  666
-100 -100   1 2021  667
-100   12   2 2021  668
-100 -100   2 2021  669
-100   12   3 2021  670
-100 -100   2 2021  671
-100  -90   2 2021  672
  70 -100   1 2021  673
-100 -100   3 2021  674
-100   12   2 2021  675
  45   12   2 2021  676
-100 -100   2 2021  677
-100    2   2 2021  678
-100 -100   1 2021  679
  15   12   1 2021  680
-100  -97   3 2021  681
-100    1   3 2021  682
  50   12   2 2021  683
  60   12   2 2021  684
-100 -100   2 2021  685
-100  -90   2 2021  686
-100  -98   2 2021  687
-100  -98   2 2021  688
  40    1   3 2021  690
-100    9   1 2021  691
  38   12   2 2021  692
-100    4   1 2021  693
-100 -100   2 2021  694
-100 -100   2 2021  695
  15   11   2 2021  696
-100    7   2 2021  697
  40   12   2 2021  699
-100   12   2 2021  700
   4    6   1 2021  701
  40   12   1 2021  702
  15 -100   2 2021  703
  40   12   2 2021  704
  60   12   1 2021  705
  40   12   3 2021  706
-100  -90   2 2021  707
  20    7   2 2021  708
  40   12   1 2021  709
  60   12   2 2021  710
  42   12   3 2021  711
-100 -100   3 2021  712
  24   12   1 2021  713
-100 -100   2 2021  714
-100 -100   3 2021  715
  16 -100   2 2021  717
-100 -100   2 2021  718
-100 -100   3 2021  719
-100    9   2 2021  720
-100 -100   3 2021  721
  40   12   2 2021  723
  45   12   2 2021  724
-100    9   3 2021  725
  40   12   1 2021  726
  21   10   2 2021  727
  40   12   3 2021  728
-100 -100   2 2021  729
-100   12   2 2021  730
-100   10   3 2021  731
  43   12   2 2021  732
-100 -100   3 2021  733
  40   12   2 2021  734
-100   11   3 2021  735
-100 -100   3 2021  737
  40   12   3 2021  738
  20   12   2 2021  739
  40   12   2 2021  740
  30   10   3 2021  741
  40    9   3 2021  742
-100 -100   2 2021  744
-100 -100   2 2021  745
-100 -100   3 2021  746
-100 -100   2 2021  747
-100 -100   1 2021  748
  40   12   2 2021  749
-100 -100   3 2021  750
  40   12   1 2021  751
-100 -100   2 2021  752
  10   12   1 2021  753
-100 -100   3 2021  754
-100   12   2 2021  755
  24    9   2 2021  756
-100 -100   1 2021  757
-100 -100   3 2021  758
  40   12   2 2021  759
-100 -100   3 2021  760
-100 -100   1 2021  761
-100   12   3 2021  763
-100    9   2 2021  764
  40   12   2 2021  765
  34 -100   3 2021  766
-100 -100   3 2021  767
  44    9   2 2021  768
-100   12   2 2021  769
  40   12   1 2021  770
-100 -100   1 2021  772
-100 -100   3 2021  773
-100 -100   2 2021  774
  36   12   3 2021  775
  10   12   2 2021  776
-100 -100   2 2021  777
-100    9   3 2021  778
-100 -100   1 2021  779
  40   12   2 2021  780
  20  -98   1 2021  781
  20   10   2 2021  782
-100   11   3 2021  783
   9 -100   2 2021  784
-100 -100   3 2021  785
-100    4   1 2021  786
-100   12   1 2021  787
-100    3   3 2021  788
-100 -100   3 2021  790
  40   12   1 2021  791
  50   12   1 2021  792
  48   12   2 2021  793
  40    8   3 2021  795
-100 -100   1 2021  796
-100   12   2 2021  797
-100 -100   1 2021  798
-100 -100   2 2021  799
-100   12   1 2021  800
  50   12   2 2021  801
  60   12   3 2021  802
-100 -100   3 2021  803
-100   12   3 2021  804
-100   12   2 2021  805
-100 -100   3 2021  806
  40   12   2 2021  807
-100 -100   1 2021  808
-100   12   1 2021  809
  40   12   1 2021  810
-100 -100   3 2021  811
-100 -100   3 2021  812
-100 -100   2 2021  813
-100    1   3 2021  814
  40   12   2 2021  815
  40   12   2 2021  816
  40 -100   2 2021  817
  40   12   1 2021  818
-100 -100   2 2021  819
  34   10   2 2021  820
  80   12   2 2021  821
-100    4   2 2021  823
  38   11   2 2021  824
 -97  -90   2 2021  825
-100 -100   3 2021  826
-100 -100   3 2021  827
-100 -100   2 2021  828
  40   12   2 2021  829
-100 -100   3 2021  830
  40   12   3 2021  831
-100 -100   2 2021  832
-100 -100   3 2021  833
-100 -100   1 2021  834
-100   12   2 2021  835
-100 -100   3 2021  836
  14   11   3 2021  837
-100 -100   2 2021  838
  40   12   2 2021  839
  52  -98   1 2021  841
-100   10   2 2021  842
  52   12   1 2021  843
-100   12   2 2021  844
  50   12   3 2021  845
  56   12   3 2021  846
-100 -100   2 2021  847
-100 -100   3 2021  849
  42   12 -97 2021  850
  40 -100   1 2021  851
  40   12   2 2021  852
  20    3   2 2021  853
-100 -100   1 2021  855
  40 -100   2 2021  856
 -99  -98   2 2021  857
  40  -98   2 2021  858
-100 -100   3 2021  859
  58 -100   2 2021  860
  15    8   1 2021  861
-100 -100   2 2021  862
  40   12   2 2021  863
  20    4   2 2021  864
-100 -100   1 2021  865
-100 -100   2 2021  866
-100   12   2 2021  867
-100  -98   3 2021  868
-100 -100   2 2021  869
  38  -98   2 2021  870
-100 -100   3 2021  871
-100  -98   2 2021  872
  55   12   2 2021  873
-100  -98   3 2021  874
-100  -98   2 2021  876
  46   12   2 2021  878
  45   12   2 2021  880
  40   12   1 2021  881
-100    4   2 2021  882
  50   12   2 2021  883
-100 -100   2 2021  884
  37   12   3 2021  885
  45   12   2 2021  886
  60   12   2 2021  887
 -99 -100   3 2021  888
-100 -100   2 2021  889
  40   11   2 2021  890
-100    1   2 2021  891
-100   10   2 2021  892
-100 -100   2 2021  893
-100 -100   2 2021  894
  40   12   2 2021  895
-100 -100   1 2021  896
-100   12   2 2021  897
   1   12   2 2021  898
  40   12   2 2021  899
  45   12   2 2021  901
-100  -98   2 2021  902
-100   12   2 2021  903
-100 -100   1 2021  904
-100 -100   2 2021  905
-100   12   2 2021  906
  46   11   2 2021  908
-100 -100   2 2021  909
  20    2   2 2021  910
-100   12   2 2021  911
  48 -100   2 2021  912
  40   12   2 2021  914
-100 -100   2 2021  915
-100   12   3 2021  916
  40   12   2 2021  917
  32   12   1 2021  918
-100 -100   2 2021  919
-100    2   2 2021  920
  50   12   2 2021  921
-100 -100   3 2021  922
-100 -100   2 2021  923
-100    5   2 2021  924
  35   12   2 2021  925
-100 -100   3 2021  926
  56   12   2 2021  927
  40   12   2 2021  928
  40   12   2 2021  929
  53   12   3 2021  931
-100 -100   1 2021  932
  40  -97   2 2021  933
  40    5   2 2021  934
-100 -100   3 2021  935
-100 -100   1 2021  936
-100   12   1 2021  937
  40   12   2 2021  938
  40   12   2 2021  939
-100   11   2 2021  940
  40   12   1 2021  941
  40   12   2 2021  942
  33   10   3 2021  943
-100 -100   3 2021  944
  20   12   1 2021  945
  43   12   2 2021  946
-100 -100   2 2021  947
-100 -100   2 2021  948
-100   12   2 2021  949
-100 -100   2 2021  950
-100 -100   2 2021  952
  37   12   1 2021  953
  40   12   2 2021  954
  38   12   2 2021  955
  32   10   2 2021  956
  16 -100   2 2021  957
-100  -97   1 2021  958
  50 -100   2 2021  959
  53   12   3 2021  960
  24  -98   1 2021  961
-100   11   2 2021  964
-100 -100   3 2021  965
-100   12   2 2021  966
-100  -98   3 2021  968
-100  -90   2 2021  969
-100   12   2 2021  972
  40   12   2 2021  973
-100  -90   2 2021  974
  40   12   2 2021  975
  40   11   2 2021  977
  30 -100   2 2021  978
-100 -100   2 2021  979
-100  -97   1 2021  980
  10   12   1 2021  981
  16   12   2 2021  982
-100   12   1 2021  983
  38   12   1 2021  985
  55   12   3 2021  986
-100  -98   2 2021  987
-100 -100   1 2021  988
  40   12   3 2021  989
  50   12   2 2021  990
  40   12   3 2021  991
  48   12   1 2021  992
-100 -100   1 2021  993
  40   12   1 2021  995
  40   12   3 2021  996
-100   12   1 2021  997
  40  -98   2 2021  998
  40   12   2 2021  999
  40   12   2 2021 1000
  50   12   1 2021 1001
-100   12   2 2021 1002
  25   12   3 2021 1003
  35   12   1 2021 1004
  41  -98   2 2021 1005
-100 -100   2 2021 1007
-100  -90   3 2021 1008
-100 -100   2 2021 1009
-100    9   2 2021 1010
-100 -100   3 2021 1011
-100 -100   2 2021 1012
-100   10   3 2021 1013
  20    1   1 2021 1014
  89   12   2 2021 1015
-100    8   2 2021 1018
  37   12   2 2021 1019
-100    5   3 2021 1021
  12    9   2 2021 1022
  40   12   2 2021 1023
-100 -100   2 2021 1024
  40   12   1 2021 1025
-100  -90   3 2021 1026
  40   12   1 2021 1027
  40   12   2 2021 1028
-100  -90   2 2021 1029
-100  -90   2 2021 1030
-100 -100   1 2021 1031
  40   12   2 2021 1033
-100    7   3 2021 1034
-100 -100   2 2021 1035
  45   12   3 2021 1036
  10    9   2 2021 1037
-100 -100   2 2021 1039
-100 -100   2 2021 1040
  80   12   3 2021 1042
  20   12   2 2021 1043
  40   12   2 2021 1044
-100 -100   1 2021 1045
-100 -100   2 2021 1046
-100 -100   2 2021 1048
  40   12   2 2021 1049
-100   12   1 2021 1050
  38   12   2 2021 1051
-100 -100   2 2021 1052
-100 -100   3 2021 1053
  50   12   2 2021 1055
  45   12   1 2021 1056
-100    3   2 2021 1057
  43  -98   2 2021 1058
  25    2   2 2021 1059
  43   12   2 2021 1060
-100   12   3 2021 1061
-100   12   2 2021 1062
-100    9   3 2021 1063
  35   12   3 2021 1064
  28   12   2 2021 1065
-100    9   3 2021 1066
  40   12   3 2021 1067
  50   12   2 2021 1068
-100 -100   1 2021 1069
-100 -100   2 2021 1070
  40  -97   2 2021 1071
  45   12   2 2021 1072
  40  -98   2 2021 1073
  35   12   2 2021 1074
  40   12   2 2021 1075
-100    9   2 2021 1076
  40 -100   2 2021 1077
-100 -100   2 2021 1078
-100 -100   1 2021 1079
  42   12   1 2021 1080
  40   12   3 2021 1081
  50   12   2 2021 1082
  35 -100   2 2021 1083
  40   12   2 2021 1084
  40   12   2 2021 1085
-100 -100   2 2021 1086
  32   11   2 2021 1087
-100 -100   2 2021 1088
-100   11   3 2021 1089
-100  -98   2 2021 1090
-100  -98   2 2021 1091
-100   11   2 2021 1092
-100    9   2 2021 1093
-100 -100   3 2021 1094
  41   12   2 2021 1095
  47   12   2 2021 1096
-100 -100   2 2021 1097
  20   12   3 2021 1098
  40   12   2 2021 1099
-100   12   2 2021 1100
  20   12   2 2021 1102
  40  -98   3 2021 1103
  20   12   1 2021 1104
   1   11   3 2021 1105
-100 -100   1 2021 1106
-100 -100   2 2021 1107
-100 -100   2 2021 1108
  40   12   1 2021 1109
  40   12   1 2021 1110
  35   10   1 2021 1111
  45   12 -97 2021 1112
-100 -100   3 2021 1113
-100 -100   2 2021 1115
  36   12   2 2021 1117
-100 -100   2 2021 1118
-100   12   2 2021 1119
  30   12   2 2021 1120
  40   12   2 2021 1121
-100    1   3 2021 1122
-100 -100   2 2021 1123
  55   12   2 2021 1124
-100 -100   3 2021 1125
-100   11   2 2021 1127
  42   12   3 2021 1128
  50   12   2 2021 1129
  50   12   1 2021 1130
  40   12   3 2021 1131
-100 -100   1 2021 1132
-100 -100   2 2021 1133
-100 -100   2 2021 1134
-100 -100   2 2021 1135
  55  -98   2 2021 1136
  32   12   2 2021 1137
  38   12   2 2021 1138
  40   12   2 2021 1139
  45   12   3 2021 1140
-100    9   1 2021 1141
  25 -100   3 2021 1142
  40   12   2 2021 1143
-100 -100   1 2021 1144
-100    8   3 2021 1145
-100   12   3 2021 1146
  40   12   2 2021 1147
  42 -100   2 2021 1148
-100  -98   3 2021 1149
-100 -100   2 2021 1150
  50   12   2 2021 1151
  25   12   1 2021 1152
  58   12   3 2021 1153
  45   12   1 2021 1154
  60  -97   2 2021 1155
  40   12   3 2021 1156
  30   12   1 2021 1157
-100   10   2 2021 1158
-100 -100   1 2021 1159
  40 -100   2 2021 1160
  40   12   1 2021 1161
  40   12   1 2021 1162
-100 -100   1 2021 1163
  15   12   1 2021 1164
  50   12   2 2021 1165
  50   12   1 2021 1166
-100   12   2 2021 1168
  10    9   3 2021 1169
  40   12   2 2021 1171
-100 -100   1 2021 1172
-100 -100   3 2021 1173
  35   12   2 2021 1174
  50   12   1 2021 1175
  40   12   3 2021 1176
  20   12   2 2021 1177
-100    9   1 2021 1178
-100    1   3 2021 1179
  40   12   2 2021 1181
-100    2   3 2021 1182
  40   12   2 2021 1183
  40   12   2 2021 1185
  40   12   2 2021 1186
-100 -100   2 2021 1187
-100 -100   2 2021 1188
  45   12   1 2021 1190
  50   12   1 2021 1191
  15    5   2 2021 1192
   2  -98   2 2021 1193
  45   12   2 2021 1194
  60    5   2 2021 1195
  35 -100   2 2021 1196
-100 -100   2 2021 1197
  40   12   1 2021 1198
  40   12   1 2021 1199
  55   12   2 2021 1200
  40   12   2 2021 1201
  45   12   2 2021 1202
  50   12   2 2021 1203
  40   12   3 2021 1204
  40   12   1 2021 1205
  25    9   2 2021 1206
-100 -100   2 2021 1207
  29  -98   2 2021 1208
  30   12   2 2021 1209
-100   12   1 2021 1210
  40   12   2 2021 1211
  40   12   2 2021 1212
-100 -100   2 2021 1213
  45   11   2 2021 1214
  40   12   2 2021 1215
  40   12   2 2021 1216
  40   12   3 2021 1217
 -97 -100   2 2021 1218
