  40   62    1    1   12   2 2021  168
-100   65    2    1   12   2 2021  169
  39   41    2    1    9   2 2021  170
  60   46    1    1 -100   2 2021  171
-100   64    2    1   12   2 2021  172
-100   79    2    1 -100   2 2021  173
  40   33    2    2    1   1 2021  174
 -98   74    1    3   12   2 2021  175
-100   75    2    1 -100   1 2021  176
-100   74    1    2 -100   1 2021  177
  40   65    1    1   12   2 2021  179
   8   41    2    2   12   2 2021  181
-100 -100    2    1 -100   2 2021  182
  40   57    1    1   12   3 2021  183
 -97   35    2    1  -98   1 2021  184
-100   36    2    3  -98   2 2021  185
  45   43    2    2   12   2 2021  187
  40 -100    2    1 -100   2 2021  188
-100   44    2    1   11   2 2021  189
-100   67    2    1 -100   3 2021  190
  62   45    1    1   12   3 2021  192
  40 -100    2    1   12   2 2021  194
  40   36    2    3   12   1 2021  195
-100   40    2    1    3   2 2021  196
-100   33    1    1  -90   3 2021  198
  40   57    1    1   12   2 2021  199
-100   32    2    3 -100   2 2021  201
-100   69    1    1 -100   2 2021  202
  39   67    1    3   12   2 2021  203
-100   28    1    1 -100   3 2021  205
  40   41    2    2   10   2 2021  206
-100   45    2    3 -100   3 2021  207
-100 -100 -100    3 -100   2 2021  208
-100  -99    1    1   12   1 2021  209
-100   64    2    1   10   3 2021  210
  46   41    1    1   12   2 2021  211
  40   52    1    2   12   3 2021  213
  30   58    2    2   11   2 2021  214
-100 -100    2    2 -100   3 2021  215
-100   79    2    2   12 -97 2021  216
  40  -99    1    3   12   2 2021  217
-100   85    2    1 -100   1 2021  218
  16 -100    1    3  -98   2 2021  219
  40   53    2    1   12   3 2021  220
-100   59    2    1   12   3 2021  221
  40   39    1    2   12   3 2021  222
-100   50    2    1    2   2 2021  223
  40   37    2    3   12   2 2021  224
  32   35    1    3 -100   1 2021  225
  50   42    2    3   12   3 2021  226
-100   57    2    2 -100   3 2021  227
-100   28    2    3 -100   3 2021  229
-100   37    2    1    4   1 2021  230
-100   72    2    1 -100   2 2021  231
  40   34    2    3    2   3 2021  232
-100   63    2    1   12   3 2021  233
-100   51    2    2 -100 -97 2021  234
  64   33    1    1   11   2 2021  235
-100   70    2    1   12   1 2021  236
  40   59    1    1   12   3 2021  237
  40   44    2    1    2   2 2021  238
-100   78    2    2   12   3 2021  239
-100 -100    2    3 -100   1 2021  240
  40   46    2    2   12   2 2021  241
  42   37    1    1   12   3 2021  242
-100   49    2    1 -100   1 2021  243
  40   30 -100    1   12   2 2021  244
-100   50    1    2 -100   2 2021  245
-100   67    1    1   12   2 2021  246
-100   42    2    2 -100   2 2021  247
-100   20    2    1 -100   3 2021  248
-100   65    2    1    9   2 2021  250
  40   36    2    3   12   3 2021  253
  40 -100    1    1   12   2 2021  254
  40   60    1    1   12   2 2021  255
  40   47    1    1  -90   1 2021  256
  25   29    2    1   12   2 2021  257
-100   60    2    3 -100   1 2021  258
  40   35    1    3   12   2 2021  259
  25   43    2    1   10   2 2021  260
-100   64    2    1   12   2 2021  261
  60   34    2    1   12   1 2021  262
-100   39    1    1 -100   3 2021  263
-100   68    1    3 -100   3 2021  264
  45   32    2    1   12   2 2021  265
  40   29    2    3  -98   2 2021  266
-100   45    2    1 -100   3 2021  267
  35   42    2    1   12   2 2021  268
-100   74    2    1 -100   2 2021  269
-100  -99  -99    1 -100   3 2021  270
  32   32    1    1   12   2 2021  271
  40   38    1    1   12   3 2021  272
   5   60    2    1   11   2 2021  273
  35 -100    1    1   12   2 2021  274
  89   52    2    1 -100   3 2021  275
  50   67    1    1   12   2 2021  276
  50   57    1    1 -100   1 2021  277
-100 -100    1    3 -100   1 2021  278
-100   38    2    1 -100   2 2021  279
-100   67    2    3    7   2 2021  280
  40   37    1    3   12   3 2021  281
-100   58    1 -100 -100   2 2021  282
  40 -100    1    3   12   2 2021  284
  50   33    1    1   12   2 2021  285
-100   72    1    2   12   3 2021  286
  45   36    1    1   12   3 2021  287
  40   30    2    1   12   2 2021  288
  24 -100    2    1   11   3 2021  289
-100   46    1    3   12   2 2021  291
-100   33    2    1    8   2 2021  292
-100   34    2    1 -100   2 2021  293
  40   52    1    1   12   1 2021  294
  48   39    1    1   11   2 2021  296
-100   78    2    1 -100   2 2021  297
-100   27    2    1   10   3 2021  298
  59   53    2    1   12   2 2021  299
  45   61    2    1   12   2 2021  300
  48   37    1    1   12   3 2021  301
-100   48    2    3 -100   3 2021  302
-100   25    1    1 -100   3 2021  303
  40   32    2    1   12   2 2021  304
  40   33    1    1   12   3 2021  305
-100   69    1    1 -100   1 2021  306
  40   57    2    1   12   3 2021  307
-100   69    1    1 -100   2 2021  308
  57   60    1    1   12   2 2021  309
-100 -100    1    1 -100   2 2021  310
  40   61    1    1   12   1 2021  312
-100   61    1    1   12   1 2021  313
  34   65    2    1   12   2 2021  314
  10   37    2    1   11   2 2021  315
  10   65    1    3    9   1 2021  316
   8   63    1    1   12   2 2021  317
  38   34    2    1   12   2 2021  318
-100   65    1    1   12   2 2021  320
  45 -100    2    1   12   2 2021  321
   0   29    2 -100    5   1 2021  322
-100   67    2    1 -100   2 2021  323
  89   29    2    1   12   1 2021  324
  28  -99  -99    3 -100   2 2021  325
  40   69    1    1   12   3 2021  326
  40   44    2    1   12   2 2021  327
  40   35    1    1   12   2 2021  328
  16   57    1    1    7   3 2021  329
-100 -100    2    3   12   2 2021  330
  40   60    2    1   12   2 2021  331
-100   66    1    1   12   2 2021  332
  40   32    1    1   12   1 2021  333
-100   72    1    1 -100   1 2021  334
  40 -100    2    2   12   1 2021  335
  40   24    1    1    9   3 2021  336
  32   57    2    1   10   2 2021  337
-100   76    1    1 -100   2 2021  338
  40   52    2    1   12   2 2021  339
-100   64    2    2    1   2 2021  340
-100   36    2    2 -100   3 2021  341
 -99   42    1    1    9   2 2021  342
-100   39    2    1 -100   2 2021  343
  30   66    1    1   12   2 2021  344
  48   44    2    3   12   2 2021  345
-100   63    2    1   12   1 2021  346
-100   59    2    1    4   2 2021  348
-100   70    2    1 -100   3 2021  349
-100   59    2    1 -100   2 2021  350
-100   66    1    1 -100   2 2021  351
-100   74    2    1 -100   3 2021  352
-100   80    1    1 -100   2 2021  353
-100   75    1    1 -100   1 2021  354
  55   49    1    1   12   1 2021  356
  40   42    1    1   12   2 2021  357
  40   60    2    2  -97   2 2021  358
  55   37    2    1   12   1 2021  359
-100   37    1    1    3   3 2021  360
  45   27    1    1   12   2 2021  361
   9   67    2    1   12   3 2021  362
-100   73    2    1 -100   3 2021  363
  40   22    2    1   11   3 2021  364
-100 -100    2    3   12 -97 2021  365
  45   47    1    1   12   1 2021  366
-100   59    2    1 -100   2 2021  367
  40   48    2    1   12   2 2021  368
-100   30    2    1 -100   3 2021  369
  24   65    2    1    8   3 2021  370
  50   32    2    1   12   3 2021  371
-100   67    2    1 -100   2 2021  372
-100   34    1    1   12   2 2021  373
-100  -99    2    3 -100   3 2021  374
-100   69    1    3 -100   2 2021  375
  25  -99  -99    2 -100   2 2021  376
  60   45    1    3    8   3 2021  377
  50   41    1    1   12   1 2021  378
  40   51    1    1   12   2 2021  379
-100   39    1    1   12   3 2021  380
  40   89    1    1   12   3 2021  381
-100   70    2    1 -100   2 2021  383
  70   60    1    1   12   1 2021  384
  35   79    1    2   12   1 2021  385
  40   53    1    1   12   2 2021  386
 -99 -100    1    1  -90   3 2021  387
-100   64    2    1 -100   1 2021  388
  36   49    2    3   12   2 2021  389
  40   55    2    1   12   1 2021  390
  70   42    2    1   12   2 2021  391
  30   62    1    1  -98   2 2021  392
-100   56    2    1 -100   3 2021  393
  50   44    2    1   12   3 2021  395
-100   30    2    1   12   2 2021  396
-100   79    1    1 -100   3 2021  397
  36   65    2    1   12   2 2021  398
  40   43    1    1   12   2 2021  399
-100   43    2    2    2   2 2021  400
-100   31    2    1    5   2 2021  401
-100   43    2    2   10   3 2021  402
-100   26    2    2  -90   2 2021  403
 -99   31    2    3   11   3 2021  404
  45   64    2    1   12   2 2021  405
  18   31    2    3   11   2 2021  406
-100   47    1    1   12   3 2021  407
  40   27    2    1   12   2 2021  408
  40   30    2    1   12   2 2021  409
-100  -99  -99    1 -100   2 2021  410
  30   36    1    1    9   2 2021  411
  40   26    2    1  -97   1 2021  412
-100   45    2    1    8   2 2021  413
-100   45    1    1 -100   2 2021  414
-100   79    2    1 -100   2 2021  415
-100   25    1    1    2   3 2021  416
  40  -99  -99    2 -100   2 2021  417
  15   40    2    1   12   2 2021  418
  40   28    2    1   12   1 2021  419
  24   36    1    1   12   3 2021  420
  45   37    1    1   12   1 2021  422
-100   61    2    1 -100   2 2021  423
  38   52    2    1   12   3 2021  424
  33   65    1    3 -100 -97 2021  425
-100   65    2    1 -100   2 2021  427
-100   61    1    1 -100   2 2021  428
-100 -100 -100    3 -100   1 2021  430
  40   49    2    1   12   1 2021  431
-100   22    1    1    9   3 2021  432
  40   50    1    1   12   2 2021  433
-100   89    1    1 -100   2 2021  434
-100   56    1    2 -100   2 2021  435
-100 -100    1    1   12   2 2021  436
  29   45    1    1   12   2 2021  437
  40   37    2    3  -97   2 2021  438
-100   68    2    1  -97   2 2021  439
-100   18    1    2 -100   2 2021  440
  45   42    1    1   12   2 2021  441
  35   37    2    1   12   3 2021  443
  80   44    1    1 -100   1 2021  444
-100   63    1    1 -100   1 2021  445
  62   29    1    1   12   1 2021  446
  40   37    2    1   12   2 2021  447
-100   66    2    1 -100   2 2021  448
  60   52    1    1   12   2 2021  449
  30   55    2    1   12   2 2021  450
-100   44    2    1   12   1 2021  451
-100   64    2    1 -100   2 2021  452
-100   59    1    1   12   1 2021  453
  40   53    2    1   12   2 2021  454
-100   30    1    1  -98   3 2021  455
-100   48    1    1   12   2 2021  456
  40   50    1    1   12   2 2021  457
  50   61    1    1   12   2 2021  458
  35   53    1    1   12   2 2021  459
-100   61    1    1 -100   2 2021  460
  40   30    2    1    4   2 2021  461
  20 -100    1    3   12   1 2021  462
-100   62    2    3 -100   3 2021  463
  40   44    2    1   12   2 2021  464
  45   60    1    1   12   2 2021  465
-100   66    1    1 -100   2 2021  466
  40  -99  -99    2 -100   2 2021  467
-100   69    1    1   12   2 2021  468
  48   47    1    1   12   3 2021  469
   0   62    2    1 -100   2 2021  470
-100   80    2    1 -100   2 2021  472
  40   47    1    1   12   1 2021  473
  40   37    1    1   12   2 2021  474
  38   54    2    1   12   3 2021  475
-100   47    2    1 -100   3 2021  476
  20   59    1    1 -100   2 2021  477
  40   57    1    1   12   2 2021  478
  40 -100    2    2   12   2 2021  480
   6   33    2    1   12   2 2021  481
-100   41    1    1    1   3 2021  482
-100 -100    2    1 -100   2 2021  483
  40   58    2    1   12   2 2021  484
  15   27    1    1    9   3 2021  485
-100   57    2    1 -100   2 2021  486
  89   49    2    3    8   2 2021  487
  33   46    2    1   12   2 2021  488
-100   81    2    1 -100   2 2021  490
  40   35    2    1   12   2 2021  491
-100   28    2    1 -100   2 2021  492
-100   70    1    1   12   3 2021  493
  40   57    1    1   12   1 2021  494
-100   44    2    1 -100   2 2021  495
  52 -100    1    1 -100   2 2021  496
  37   35    1    1   12   3 2021  497
  25   41    2    1   12   3 2021  498
-100   42    1    1   12   3 2021  499
-100   41    2    1   12   2 2021  500
  42   47    1    1   12   2 2021  501
   5   34    2    1   10   2 2021  502
  40   43    2    1   12   3 2021  503
-100   72    2    1  -98   2 2021  504
  40   46    2    1   12   2 2021  505
-100 -100    1    1   12   2 2021  506
-100   59    1    2 -100   1 2021  507
-100   67    2    1   12   1 2021  508
  35   32    1    3   12   2 2021  509
  40   29    2    1   12   2 2021  510
-100   71    2    1 -100   3 2021  511
 -99   64    1    1   12   3 2021  512
-100   73    1    1 -100   2 2021  513
  37 -100    2    1  -97   2 2021  514
-100   77    2    1 -100   3 2021  515
-100   70    2    1 -100   3 2021  516
-100   72    2    1 -100   2 2021  517
-100 -100    1    1 -100   2 2021  518
-100   67    1    1    1   2 2021  520
  37   36    1    1 -100   2 2021  523
-100  -99    1    1   12   1 2021  524
-100   67    2    1 -100   1 2021  525
  43   41    2    1   12   2 2021  526
  20   51    1    1   12   2 2021  527
  40   34    1    1  -98   2 2021  528
  35   22    2    1    9   2 2021  529
-100   21    1    1 -100   2 2021  530
  10   64    2    1   12   3 2021  531
-100   49    2    1   12   3 2021  532
-100   67    1    1 -100   3 2021  533
-100   33    2    1    8   2 2021  534
  40   31    2    3  -98   2 2021  535
-100   74    2    1 -100   2 2021  536
-100   33    2    1 -100   2 2021  537
  40   40    1    1    9   3 2021  538
  40   62    2    1   11   2 2021  539
  40   51    1    1   12   2 2021  540
  50   53    2    2   12   3 2021  541
-100   33    2    2 -100   1 2021  542
-100   51    1    3  -98   2 2021  543
  32   53    2    1   12   2 2021  544
-100   46    1    2    9   3 2021  545
-100   72    1    1 -100   2 2021  546
-100   63    1    1 -100   1 2021  547
-100   70    2    1    7   2 2021  548
-100   71    2    1    9   2 2021  549
  50   46    1    1   12   2 2021  550
  48   36    2    1   12   2 2021  551
-100   72    1    1 -100   2 2021  552
  48   42    2    1   12   2 2021  553
-100   76    1    1 -100   2 2021  554
-100   69    2    3 -100   2 2021  555
   2   44    1    1   12   3 2021  556
  40   43    2    1   12   1 2021  557
-100   39    2    2   11   2 2021  558
-100   75    1    1   12   2 2021  559
-100   89    2    1 -100   3 2021  560
  40   28    1    2   12   3 2021  561
-100   21    2    2  -98   3 2021  562
-100   56    2    2   12   2 2021  563
-100   56    2    2   10   2 2021  564
  60   37    1    1   12   2 2021  565
  40   34    2    1   12   2 2021  566
  40   37    2    2   12   3 2021  567
  36   49    1    1   12   2 2021  568
-100   81    1    1 -100   1 2021  569
  50   70    2    1   11   2 2021  571
-100   78    2    1 -100   1 2021  572
-100   74    2    1 -100   2 2021  573
-100   23    2 -100    7   2 2021  574
  15   76    2    1    7   3 2021  575
-100   79    1    1 -100   2 2021  576
-100   66    2    1   12   2 2021  577
-100 -100    2    2    2   3 2021  581
-100   22    2    1    5   2 2021  582
  50   54    1    1    3   2 2021  583
  40   54    2    1   12   1 2021  584
-100   39    2    1    8   2 2021  585
  40   38    1    1   12   2 2021  586
  40   42    2    2   12   1 2021  587
-100   43    2    2 -100   3 2021  588
  40   37    2    2   12   2 2021  589
-100   36    1    1    7   3 2021  590
  56   62    2    3   12   2 2021  591
  44   60    2    2   11   3 2021  593
-100   80    2    2 -100   2 2021  594
-100   80    2    1 -100   1 2021  595
-100   71    1    1 -100   1 2021  596
-100   62    2    1 -100   2 2021  598
  40   29    2    3    6   1 2021  599
  45   50    2    1  -90   1 2021  600
-100  -99  -99    1 -100   2 2021  601
  45   34    1    1   12   2 2021  602
-100   66    2    1   12   2 2021  603
-100   52    2    1 -100   3 2021  604
-100   65    1    1   12   1 2021  605
  40   42    1    2   12   3 2021  606
  45   53    2    2   12   2 2021  610
-100 -100    2    1 -100   1 2021  611
-100   74    1    1 -100   1 2021  612
-100 -100    2    1 -100   2 2021  613
  30   41    2    1   12   2 2021  614
  45   28    2    1   12   2 2021  615
-100   83    1    1 -100   2 2021  616
-100   32    2    1    1   2 2021  617
  60   41    2    1   12   3 2021  618
  48   43    1    1   12   3 2021  619
  40   49    2    1  -98   3 2021  620
-100   76    2    1 -100   3 2021  621
-100   38    2    1    9   3 2021  622
  40   46    2    2  -98 -97 2021  623
  40 -100    1    1  -97   1 2021  624
  40   48    2    1   12   2 2021  625
  75   29    2    1   10   1 2021  626
-100   73    1    1 -100   2 2021  627
-100   35    2    1    9   3 2021  628
  20   69    1    1   12   1 2021  629
  20   53    1    1   10   2 2021  630
-100  -99  -99    1 -100   2 2021  631
  40   53    2    1   12   3 2021  632
  45   30    2    3  -98   3 2021  633
-100   70    1    1 -100   3 2021  634
-100   52    2    1 -100   2 2021  635
  45   49    1    1   12   2 2021  636
  50   48    1    1   12   2 2021  637
-100   69    1    1   10   2 2021  638
  40   24    2    1   10   2 2021  639
  36   31    1 -100   12   3 2021  640
  80   49    1    1   12   2 2021  641
-100   65    2    1 -100   2 2021  642
  40   26    2    1   10   2 2021  643
-100   77    1    1   12   2 2021  644
  45   29    1    1  -98   3 2021  645
-100   69    1    1 -100   3 2021  646
-100   62    1    1 -100   2 2021  647
  37   25    1    1   11   2 2021  648
  30   25    2    1    9   2 2021  649
  50   22    1    1   12   3 2021  650
-100   82    2    1    2   2 2021  651
-100   76    2    1 -100   2 2021  652
  40   35    2    1   12   2 2021  653
-100   69    2    3 -100   2 2021  654
-100   76    2    1 -100   1 2021  655
-100   31    1    1 -100   1 2021  656
  40   50    1    1   12   1 2021  657
  45   52    1    1   12   3 2021  658
-100   84    1    1 -100   1 2021  659
-100   41    2    1 -100   2 2021  660
  40   28    1    1   12   1 2021  661
-100   69    2    1 -100   3 2021  662
  50   44    2    1    9   2 2021  663
  40   61    2    1   12   2 2021  664
  40   40    2    1   12   1 2021  665
-100   75    1    1   12   1 2021  666
-100   69    2    1 -100   1 2021  667
-100   63    1    1   12   2 2021  668
-100   75    1    1 -100   2 2021  669
-100   61    1    1   12   3 2021  670
-100   89    1    1 -100   2 2021  671
-100   53    2    1  -90   2 2021  672
  70  -99  -99    1 -100   1 2021  673
-100   80    2    2 -100   3 2021  674
-100   66    2    1   12   2 2021  675
  45   35    1    1   12   2 2021  676
-100   81    1    1 -100   2 2021  677
-100   21    1    1    2   2 2021  678
-100   89    2    1 -100   1 2021  679
  15   69    1    1   12   1 2021  680
-100   70    2    1  -97   3 2021  681
-100   70    1    1    1   3 2021  682
  50   38    1    1   12   2 2021  683
  60   51    1    1   12   2 2021  684
-100   79    2    1 -100   2 2021  685
-100   80    2    1  -90   2 2021  686
-100   39    2    1  -98   2 2021  687
-100   30    2    1  -98   2 2021  688
  40   33    2    1    1   3 2021  690
-100   29    1    3    9   1 2021  691
  38   22    2    1   12   2 2021  692
-100   59    2    3    4   1 2021  693
-100   61    2    1 -100   2 2021  694
-100   46    2    1 -100   2 2021  695
  15   39    2    1   11   2 2021  696
-100   72    1    1    7   2 2021  697
  40   55    2    1   12   2 2021  699
-100   51    1    3   12   2 2021  700
   4   23    2    1    6   1 2021  701
  40   55    2    1   12   1 2021  702
  15  -99  -99    1 -100   2 2021  703
  40   53    1    1   12   2 2021  704
  60   59    1    1   12   1 2021  705
  40   61    1    1   12   3 2021  706
-100   33    1    1  -90   2 2021  707
  20   27    1    3    7   2 2021  708
  40   25    2    1   12   1 2021  709
  60   65    1    1   12   2 2021  710
  42   55    2    2   12   3 2021  711
-100   25    1    1 -100   3 2021  712
  24   61    1    1   12   1 2021  713
-100   77    1    3 -100   2 2021  714
-100   67    1    1 -100   3 2021  715
  16 -100    1    3 -100   2 2021  717
-100   27    2    1 -100   2 2021  718
-100   50    2    1 -100   3 2021  719
-100   72    1    1    9   2 2021  720
-100   71    1    1 -100   3 2021  721
  40   56    2    1   12   2 2021  723
  45   35    2    1   12   2 2021  724
-100   72    2    1    9   3 2021  725
  40   35    1    1   12   1 2021  726
  21   46    1    3   10   2 2021  727
  40   28    1    1   12   3 2021  728
-100   32    1    3 -100   2 2021  729
-100   32    1    1   12   2 2021  730
-100   43    2    1   10   3 2021  731
  43   34    2    1   12   2 2021  732
-100   47    2    1 -100   3 2021  733
  40   59    2    1   12   2 2021  734
-100 -100    1    1   11   3 2021  735
-100 -100    1    3 -100   3 2021  737
  40   46    1    1   12   3 2021  738
  20   69    2    1   12   2 2021  739
  40   62    2    1   12   2 2021  740
  30   55    2    1   10   3 2021  741
  40  -99  -99    1    9   3 2021  742
-100   78    2    1 -100   2 2021  744
-100   72    2    1 -100   2 2021  745
-100   71    2    1 -100   3 2021  746
-100   85    2    1 -100   2 2021  747
-100   76    1    1 -100   1 2021  748
  40   35    1    2   12   2 2021  749
-100   54    2    1 -100   3 2021  750
  40   28    1    3   12   1 2021  751
-100   77    2    1 -100   2 2021  752
  10   69    1    1   12   1 2021  753
-100   77    1    1 -100   3 2021  754
-100   60    2    1   12   2 2021  755
  24 -100    2    1    9   2 2021  756
-100  -99  -99    1 -100   1 2021  757
-100   75    2    1 -100   3 2021  758
  40   43    1    1   12   2 2021  759
-100   75    1    1 -100   3 2021  760
-100   76    2    1 -100   1 2021  761
-100   31    2    1   12   3 2021  763
-100   47    1    1    9   2 2021  764
  40   48    1    1   12   2 2021  765
  34 -100    2    1 -100   3 2021  766
-100   38    2    1 -100   3 2021  767
  44   23    2    1    9   2 2021  768
-100   31    2    1   12   2 2021  769
  40   47    1    3   12   1 2021  770
-100   89    1    1 -100   1 2021  772
-100   60    1    1 -100   3 2021  773
-100   89    1    1 -100   2 2021  774
  36   53    1    1   12   3 2021  775
  10   62    1    1   12   2 2021  776
-100   60    2    1 -100   2 2021  777
-100   54    2    1    9   3 2021  778
-100   73    2    1 -100   1 2021  779
  40   25    2    1   12   2 2021  780
  20   42    2    1  -98   1 2021  781
  20   49    2    1   10   2 2021  782
-100   37    2    1   11   3 2021  783
   9   30    2    1 -100   2 2021  784
-100   67    2    1 -100   3 2021  785
-100   37    2    1    4   1 2021  786
-100   26    1    1   12   1 2021  787
-100   55    1    1    3   3 2021  788
-100   70    2    1 -100   3 2021  790
  40 -100    2    1   12   1 2021  791
  50   32    1    1   12   1 2021  792
  48   33    1    1   12   2 2021  793
  40   38    2    1    8   3 2021  795
-100   42    2    1 -100   1 2021  796
-100   68    2    1   12   2 2021  797
-100   70    1    1 -100   1 2021  798
-100   67    2    2 -100   2 2021  799
-100   89    1    1   12   1 2021  800
  50   49    1    1   12   2 2021  801
  60   57    1    1   12   3 2021  802
-100   25    2    2 -100   3 2021  803
-100   68    2    1   12   3 2021  804
-100   65    2    1   12   2 2021  805
-100 -100    2    1 -100   3 2021  806
  40   58    2    1   12   2 2021  807
-100   66    2    1 -100   1 2021  808
-100  -99  -99    1   12   1 2021  809
  40   67    1    1   12   1 2021  810
-100   55    2    1 -100   3 2021  811
-100   57    2    1 -100   3 2021  812
-100  -99  -99    1 -100   2 2021  813
-100   64    1    1    1   3 2021  814
  40   55    1    1   12   2 2021  815
  40   39    2    1   12   2 2021  816
  40   27    2    1 -100   2 2021  817
  40   27    1    1   12   1 2021  818
-100   81    2    1 -100   2 2021  819
  34   57    2    1   10   2 2021  820
  80   42    2    1   12   2 2021  821
-100   56    2    1    4   2 2021  823
